ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken(min)
0x43bf,COIMBRES06DEL01,22,4.7,11.021278,76.995017,11.061278,77.035017,2022-03-30,15:45:00,15:50:00,conditions Sunny,Medium ,2,Meal ,motorcycle ,0,No ,Urban ,14
0x97c6,MYSRES17DEL01,22,4.7,12.326356,76.619103,12.366356,76.659103,2022-03-24,12:10:00,12:20:00,conditions Fog,High ,2,Meal ,electric_scooter ,0,No ,Metropolitian ,20
0xcee8,AGRRES12DEL02,24,4.8,27.165108,78.015053,27.295108,78.145053,2022-02-12,21:25:00,21:35:00,conditions Fog,Jam ,0,Drinks ,motorcycle ,1,No ,Urban ,47
0xd333,DEHRES13DEL03,21,4.4,30.366322,78.070453,30.456322,78.160453,2022-02-12,17:15:00,17:20:00,conditions Windy,Medium ,0,Buffet ,motorcycle ,1,No ,Urban ,34
0x7971,SURRES11DEL03,35,4.9,21.157735,72.768778,21.247735,72.858778,2022-04-06,23:15:00,23:30:00,conditions Stormy,Low ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,22
0xa0a1,MYSRES04DEL02,33,4.1,12.3085,76.665808,12.3285,76.685808,2022-03-28,09:20:00,09:30:00,conditions Windy,Low ,0,Meal ,motorcycle ,1,No ,Metropolitian ,34
0xbb53,MYSRES05DEL01,36,4.6,12.323978,76.627961,12.363978,76.667961,2022-04-03,14:40:00,14:45:00,conditions Sandstorms,High ,1,Meal ,motorcycle ,1,No ,Metropolitian ,29
0x6219,RANCHIRES010DEL02,31,5.0,23.354422,85.3329,23.484422,85.4629,2022-03-27,18:45:00,19:00:00,conditions Cloudy,Medium ,0,Meal ,motorcycle ,3,No ,Semi-Urban ,46
0x92b3,CHENRES14DEL02,37,4.7,13.026279,80.174568,13.076279,80.224568,2022-03-03,20:55:00,21:10:00,conditions Sandstorms,Jam ,0,Snack ,motorcycle ,1,No ,Metropolitian ,30
0x5de1,SURRES04DEL03,36,4.9,21.173493,72.801953,21.233493,72.861953,2022-04-05,17:25:00,17:30:00,conditions Cloudy,Medium ,2,Meal ,scooter ,1,No ,Metropolitian ,16
0x2a1a,VADRES02DEL02,24,4.8,0.0,0.0,0.02,0.02,2022-03-26,10:30:00,10:45:00,conditions Sunny,Low ,1,Buffet ,motorcycle ,1,No ,Metropolitian ,19
0x94aa,VADRES010DEL02,27,4.6,22.310329,73.169083,22.390329,73.249083,2022-03-23,19:00:00,19:10:00,conditions Cloudy,Medium ,1,Drinks ,motorcycle ,1,No ,Metropolitian ,30
0xf5c,MYSRES04DEL02,30,5.0,12.3085,76.665808,12.3285,76.685808,2022-03-07,11:20:00,11:25:00,conditions Stormy,High ,2,Drinks ,scooter ,1,No ,Metropolitian ,32
0x21ac,CHENRES15DEL01,21,4.6,13.026286,80.275235,13.136286,80.385235,2022-03-06,17:20:00,17:30:00,conditions Sandstorms,Medium ,1,Buffet ,motorcycle ,1,No ,Metropolitian ,25
0xa6ed,COIMBRES01DEL03,23,4.9,11.016298,76.972076,11.106298,77.062076,2022-03-10,21:15:00,21:20:00,conditions Windy,Jam ,0,Meal ,motorcycle ,1,No ,Metropolitian ,37
0x514d,JAPRES08DEL01,29,4.2,26.910262,75.783013,26.920262,75.793013,2022-03-24,11:50:00,12:00:00,conditions Cloudy,High ,1,Buffet ,motorcycle ,1,No ,Metropolitian ,31
0x9a3,VADRES12DEL03,22,4.9,0.0,0.0,0.06,0.06,2022-03-26,19:50:00,19:55:00,conditions Sandstorms,Jam ,2,Buffet ,electric_scooter ,1,No ,Urban ,22
0x8d85,RANCHIRES16DEL02,38,4.6,23.371292,85.327872,23.501292,85.457872,2022-03-23,17:30:00,17:35:00,conditions Sandstorms,Medium ,1,Snack ,scooter ,0,No ,Urban ,22
0xb868,COIMBRES20DEL03,29,4.5,10.994136,76.963303,11.054136,77.023303,2022-03-15,17:30:00,17:40:00,conditions Fog,Medium ,0,Drinks ,motorcycle ,0,No ,Metropolitian ,27
0x720c,INDORES05DEL02,25,4.1,22.727021,75.884167,22.747021,75.904167,2022-03-28,10:25:00,10:30:00,conditions Stormy,Low ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,28
0x3e46,SURRES09DEL02,39,3.5,21.175975,72.795503,21.255975,72.875503,2022-04-02,19:00:00,19:10:00,conditions Stormy,Medium ,1,Drinks ,motorcycle ,1,No ,Metropolitian ,38
0x4e40,INDORES09DEL03,30,4.8,22.725835,75.887648,22.755835,75.917648,2022-03-07,20:30:00,20:40:00,conditions Sandstorms,Jam ,1,Buffet ,scooter ,0,No ,Metropolitian ,28
0x4a62,HYDRES13DEL01,39,5.0,17.431477,78.40035,17.441477,78.41035,2022-03-30,11:00:00,11:10:00,conditions Sunny,Low ,1,Drinks ,scooter ,0,No ,NaN ,15
0x2ca8,JAPRES18DEL01,25,4.9,26.913987,75.752891,26.953987,75.792891,2022-03-17,12:35:00,12:50:00,conditions Fog,High ,0,Buffet ,motorcycle ,1,No ,Urban ,28
0x1d26,COIMBRES03DEL02,23,4.9,11.025083,77.015393,11.075083,77.065393,2022-03-05,18:35:00,18:50:00,conditions Windy,Medium ,2,Snack ,scooter ,1,No ,Metropolitian ,21
0x8cf,HYDRES02DEL01,31,4.7,17.41233,78.449654,17.48233,78.519654,2022-03-12,17:40:00,17:50:00,conditions Fog,Medium ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,39
0x843a,CHENRES11DEL03,32,4.7,13.064181,80.236442,13.124181,80.296442,2022-03-11,21:15:00,21:30:00,conditions Stormy,Jam ,2,Meal ,electric_scooter ,1,No ,Metropolitian ,27
0xc44d,AURGRES15DEL02,32,4.5,19.878028,75.317475,19.928028,75.367475,2022-02-17,21:45:00,21:55:00,conditions Sunny,Jam ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,20
0x4d1d,BANGRES16DEL02,29,4.8,13.029198,77.570997,13.109198,77.650997,2022-03-25,19:20:00,19:35:00,conditions Stormy,Jam ,2,Meal ,scooter ,0,No ,Urban ,27
0x9c64,HYDRES02DEL02,34,5.0,17.41233,78.449654,17.46233,78.499654,2022-03-01,19:10:00,19:15:00,conditions Sunny,Jam ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,25
0xcd0,INDORES010DEL03,15,1.0,22.75004,75.902847,22.81004,75.962847,2022-04-03,NaN ,20:30:00,conditions NaN,NaN ,3,Snack ,scooter ,1,No ,Metropolitian ,29
0x39a2,JAPRES19DEL02,36,4.6,26.913726,75.75282,26.993726,75.83282,2022-03-02,20:50:00,20:55:00,conditions Cloudy,Jam ,2,Drinks ,motorcycle ,2,No ,Urban ,37
0xab3a,MYSRES01DEL03,37,4.9,12.311072,76.654878,12.341072,76.684878,2022-03-05,17:20:00,17:30:00,conditions Fog,Medium ,1,Drinks ,motorcycle ,0,No ,Urban ,19
0xc05a,LUDHRES16DEL01,30,4.8,-30.895817,75.813112,31.005817,75.923112,2022-02-18,23:55:00,00:00:00,conditions Stormy,Low ,1,Meal ,scooter ,0,No ,Metropolitian ,19
0xb47f,JAPRES12DEL03,22,4.7,26.902908,75.792934,27.042908,75.932934,2022-04-02,23:00:00,23:15:00,conditions Sandstorms,Low ,2,Buffet ,scooter ,1,No ,Metropolitian ,15
0xb040,BANGRES11DEL02,27,4.7,12.934365,77.616155,12.984365,77.666155,2022-03-17,18:40:00,18:50:00,conditions Sunny,Medium ,1,Buffet ,scooter ,0,No ,NaN ,13
0xd677,DEHRES09DEL03,27,4.3,30.332735,78.054222,30.392735,78.114222,2022-02-17,22:50:00,22:55:00,conditions Stormy,Low ,0,Drinks ,motorcycle ,0,No ,Urban ,16
0x6f17,CHENRES02DEL03,26,4.5,13.086438,80.220672,13.146439,80.280672,2022-03-01,18:15:00,18:25:00,conditions Stormy,Medium ,2,Snack ,scooter ,1,No ,Metropolitian ,28
0x78d2,SURRES18DEL02,23,4.5,21.149834,72.778666,21.229834,72.858666,2022-03-12,17:35:00,17:40:00,conditions Sunny,Medium ,2,Buffet ,scooter ,1,No ,Urban ,19
0x519b,MUMRES06DEL01,24,4.6,19.055831,72.833984,19.095831,72.873984,2022-03-30,14:35:00,14:40:00,conditions Sunny,High ,1,Drinks ,motorcycle ,1,No ,Metropolitian ,13
0x23e3,MUMRES01DEL01,31,4.1,19.12663,72.829976,19.23663,72.939976,2022-03-12,21:15:00,21:20:00,conditions Fog,Jam ,2,Snack ,electric_scooter ,2,No ,Metropolitian ,43
0x9ff0,SURRES010DEL03,27,4.9,21.17106,72.789292,21.23106,72.849292,2022-03-30,18:40:00,18:45:00,conditions Sunny,Medium ,1,Buffet ,motorcycle ,1,No ,Metropolitian ,18
0x81a8,MYSRES16DEL03,31,4.7,12.316967,76.603067,12.376967,76.663067,2022-03-03,22:00:00,22:15:00,conditions Windy,Jam ,2,Buffet ,scooter ,1,No ,Metropolitian ,29
0xd5af,KOCRES19DEL02,27,5.0,9.960846,76.293936,10.010846,76.343936,2022-02-15,19:40:00,19:45:00,conditions Sandstorms,Jam ,0,Meal ,motorcycle ,0,No ,Metropolitian ,27
0x318c,SURRES05DEL01,28,4.1,21.175104,72.804342,21.285104,72.914342,2022-03-08,21:15:00,21:20:00,conditions Cloudy,Jam ,1,Drinks ,scooter ,1,No ,Metropolitian ,34
0x127a,CHENRES12DEL02,28,4.7,12.972793,80.249982,13.102793,80.379982,2022-03-18,23:15:00,23:20:00,conditions Stormy,Low ,2,Drinks ,electric_scooter ,1,No ,Urban ,14
0x2f0d,VADRES06DEL02,37,4.6,22.31279,73.170283,22.33279,73.190283,2022-03-11,09:45:00,09:55:00,conditions Cloudy,Low ,2,Meal ,electric_scooter ,1,No ,Metropolitian ,15
0x9cb7,PUNERES15DEL03,34,4.8,18.636215,73.751081,18.666215,73.781081,2022-03-01,17:25:00,17:40:00,conditions Stormy,Medium ,2,Snack ,electric_scooter ,1,No ,Metropolitian ,33
0xc496,DEHRES15DEL01,32,4.7,0.0,0.0,0.07,0.07,2022-02-12,22:35:00,22:45:00,conditions Windy,Low ,2,Drinks ,motorcycle ,1,No ,Metropolitian ,25
0x1308,HYDRES12DEL02,27,4.9,17.429585,78.392621,17.479585,78.442621,2022-03-30,00:00:00,00:10:00,conditions Cloudy,Low ,2,Buffet ,scooter ,1,No ,Metropolitian ,19
0x8ef8,INDORES20DEL02,28,4.8,22.732225,75.874765,22.752225,75.894765,2022-03-11,08:50:00,09:05:00,conditions Stormy,Low ,2,Drinks ,electric_scooter ,1,No ,Metropolitian ,16
0x3136,SURRES03DEL01,34,4.2,21.186884,72.793616,21.196884,72.803616,2022-03-13,08:25:00,08:40:00,conditions Windy,Low ,0,Meal ,motorcycle ,1,No ,Urban ,34
0x6acf,RANCHIRES20DEL01,23,4.7,23.39925,85.390464,23.46925,85.460464,2022-03-02,19:00:00,19:15:00,conditions Stormy,Medium ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,29
0x2869,BANGRES13DEL01,21,4.7,12.935662,77.61413,13.005662,77.68413,2022-03-27,21:35:00,21:45:00,conditions Sunny,Jam ,0,Meal ,motorcycle ,1,No ,Metropolitian ,33
0x884a,BANGRES04DEL03,21,4.8,12.98041,77.640489,13.07041,77.730489,2022-03-27,23:15:00,23:30:00,conditions Stormy,Low ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,17
0xa4bc,PUNERES19DEL01,27,4.5,18.563934,73.915367,18.673935,74.025367,2022-04-04,22:10:00,22:25:00,conditions Stormy,Low ,1,Drinks ,scooter ,1,No ,Metropolitian ,19
0x5d46,MYSRES08DEL01,20,4.7,12.297954,76.665169,12.407954,76.775169,2022-03-20,22:25:00,22:30:00,conditions Sandstorms,Low ,0,Snack ,motorcycle ,1,No ,Metropolitian ,22
0xaf7f,MYSRES02DEL02,26,4.6,12.304569,76.643622,12.354569,76.693622,2022-03-13,23:40:00,23:55:00,conditions Stormy,Low ,1,Meal ,scooter ,1,No ,Metropolitian ,15
0x4470,SURRES13DEL01,25,4.9,21.170096,72.789122,21.180096,72.799122,2022-03-19,08:55:00,09:10:00,conditions Cloudy,Low ,1,Meal ,scooter ,1,No ,Urban ,12
0x6b42,VADRES01DEL01,22,4.8,22.307898,73.167788,22.417898,73.277788,2022-03-16,20:35:00,20:50:00,conditions Windy,Jam ,1,Buffet ,motorcycle ,1,No ,Metropolitian ,16
0xe147,LUDHRES13DEL01,39,4.7,30.893234,75.82172,30.933234,75.86172,2022-02-15,15:15:00,15:20:00,conditions Sunny,Medium ,2,Buffet ,scooter ,1,No ,Metropolitian ,21
0x4734,BANGRES19DEL02,32,4.0,12.914264,77.6784,12.964264,77.7284,2022-03-07,19:40:00,19:55:00,conditions Sandstorms,Jam ,0,Meal ,motorcycle ,1,Yes ,Metropolitian ,49
0xa0fa,INDORES03DEL02,30,4.9,22.751857,75.866699,22.881857,75.996699,2022-03-20,22:55:00,23:05:00,conditions Fog,Low ,2,Buffet ,scooter ,0,No ,Metropolitian ,30
0xd9fa,LUDHRES03DEL01,30,4.3,30.88722,75.804893,30.95722,75.874893,2022-02-18,21:20:00,21:30:00,conditions Sandstorms,Jam ,1,Buffet ,scooter ,2,No ,Metropolitian ,35
0x94da,HYDRES11DEL03,38,4.8,17.430448,78.418213,17.520448,78.508213,2022-04-02,22:00:00,22:10:00,conditions Sunny,Jam ,2,Meal ,scooter ,0,No ,NaN ,17
0xb417,MUMRES09DEL02,36,4.6,18.994049,72.825203,19.124049,72.955203,2022-03-06,17:35:00,17:40:00,conditions Sunny,Medium ,1,Snack ,scooter ,0,No ,Urban ,20
0xd1f5,KNPRES05DEL02,29,4.9,26.479108,80.315042,26.559108,80.395042,2022-02-16,18:50:00,19:00:00,conditions Sandstorms,Medium ,2,Snack ,scooter ,1,No ,Metropolitian ,24
0x48d7,CHENRES16DEL02,38,4.6,13.049645,80.242268,13.099645,80.292268,2022-03-17,21:30:00,21:40:00,conditions Sunny,Jam ,2,Snack ,scooter ,1,No ,Metropolitian ,20
0x8172,CHENRES08DEL02,30,4.5,13.022394,80.242439,13.042394,80.262439,2022-03-05,10:35:00,10:45:00,conditions Windy,Low ,1,Buffet ,motorcycle ,1,No ,Metropolitian ,26
0x86ec,PUNERES06DEL01,39,5.0,18.546258,73.904337,18.586258,73.944337,2022-03-09,15:30:00,15:45:00,conditions Windy,Medium ,1,Buffet ,motorcycle ,0,No ,Urban ,32
0xd7d1,AGRRES16DEL01,34,4.6,0.0,0.0,0.11,0.11,2022-02-18,23:45:00,00:00:00,conditions Stormy,Low ,2,Meal ,electric_scooter ,1,No ,Metropolitian ,28
0xc635,KOLRES04DEL02,31,4.8,22.538731,88.364878,22.588731,88.414878,2022-02-11,20:25:00,20:40:00,conditions Fog,Jam ,1,Drinks ,scooter ,1,No ,Metropolitian ,36
0x8728,PUNERES16DEL03,37,4.7,18.536718,73.830327,18.566719,73.860327,2022-03-07,19:55:00,20:10:00,conditions Windy,Jam ,2,Snack ,motorcycle ,1,No ,Metropolitian ,25
0x2596,CHENRES05DEL02,26,4.6,13.058616,80.264151,13.078616,80.284151,2022-03-15,10:35:00,10:50:00,conditions Sunny,Low ,0,Meal ,motorcycle ,1,NaN ,Metropolitian ,11
0x91a,SURRES17DEL03,15,1.0,21.149569,72.772697,21.209569,72.832697,2022-03-21,NaN ,22:10:00,conditions NaN,NaN ,3,Buffet ,bicycle ,1,No ,Metropolitian ,20
0x1317,CHENRES09DEL02,32,4.6,13.044694,80.26147,13.174694,80.39147,2022-03-25,20:00:00,20:10:00,conditions Fog,Jam ,2,Snack ,motorcycle ,1,No ,Metropolitian ,42
0x2910,JAPRES16DEL03,36,3.6,26.849596,75.800512,26.939596,75.890512,2022-03-12,17:45:00,17:55:00,conditions Windy,Medium ,2,Drinks ,scooter ,1,No ,Metropolitian ,34
0x8e3f,SURRES05DEL02,30,4.7,21.175104,72.804342,21.195104,72.824342,2022-03-28,12:00:00,12:05:00,conditions Sandstorms,High ,2,Drinks ,scooter ,0,No ,Metropolitian ,31
0x91da,VADRES02DEL03,23,4.8,0.0,0.0,0.09,0.09,2022-03-08,18:35:00,18:45:00,conditions Stormy,Medium ,0,Buffet ,motorcycle ,0,No ,Metropolitian ,29
0x2161,COIMBRES01DEL02,31,4.7,11.016298,76.972076,11.036298,76.992076,2022-03-24,10:10:00,10:20:00,conditions Cloudy,Low ,1,Buffet ,motorcycle ,0,No ,Metropolitian ,16
0xc530,AURGRES12DEL03,34,4.9,19.879631,75.323403,19.969631,75.413403,2022-02-18,22:35:00,22:50:00,conditions Sunny,Low ,2,Buffet ,motorcycle ,0,No ,Metropolitian ,25
0xbcef,INDORES08DEL03,38,4.3,22.725748,75.898497,22.815748,75.988497,2022-03-16,21:45:00,21:50:00,conditions Cloudy,Jam ,1,Buffet ,scooter ,1,No ,Metropolitian ,35
0x6d7,COIMBRES010DEL03,27,4.9,11.003008,76.97544,11.063009,77.03544,2022-04-01,21:25:00,21:35:00,conditions Sandstorms,Jam ,1,Snack ,motorcycle ,1,No ,Metropolitian ,18
0xc5f5,KNPRES09DEL03,25,4.9,26.473698,80.352677,26.533698,80.412677,2022-02-15,18:20:00,18:30:00,conditions Cloudy,Medium ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,29
0x8555,MUMRES05DEL01,29,5.0,18.927584,72.832585,18.937584,72.842585,2022-03-03,12:00:00,12:05:00,conditions Windy,High ,2,Meal ,motorcycle ,1,No ,Metropolitian ,19
0x8625,JAPRES05DEL03,34,4.5,26.905287,75.794592,27.045287,75.934592,2022-03-08,22:40:00,22:45:00,conditions Windy,Low ,1,Drinks ,motorcycle ,1,No ,Metropolitian ,17
0x8a2c,HYDRES13DEL03,28,4.0,17.431477,78.40035,17.521477,78.49035,2022-03-08,21:25:00,21:30:00,conditions Fog,Jam ,1,Snack ,scooter ,1,No ,Metropolitian ,34
0x9bca,CHENRES16DEL02,29,4.8,13.049645,80.242268,13.179645,80.372268,2022-03-27,19:10:00,19:15:00,conditions Sandstorms,Jam ,1,Drinks ,scooter ,0,No ,Metropolitian ,21
0x77b6,HYDRES19DEL01,20,4.6,17.458998,78.500366,17.568998,78.610366,2022-03-16,17:40:00,17:50:00,conditions Stormy,Medium ,2,Meal ,motorcycle ,1,No ,Metropolitian ,21
0xaad4,MYSRES15DEL03,25,4.8,12.352058,76.60665,12.442058,76.69665,2022-03-16,18:45:00,19:00:00,conditions Cloudy,Medium ,0,Snack ,motorcycle ,2,No ,Metropolitian ,38
0x4223,MUMRES09DEL01,35,4.8,18.994049,72.825203,19.064049,72.895203,2022-03-20,23:15:00,23:20:00,conditions Sandstorms,Low ,1,Meal ,scooter ,0,No ,Metropolitian ,27
0xb473,COIMBRES02DEL03,28,4.4,11.022477,76.995667,11.112477,77.085667,2022-03-18,17:10:00,17:25:00,conditions Stormy,Medium ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,39
0x9f0f,BANGRES16DEL03,21,4.8,13.029198,77.570997,13.059198,77.600997,2022-03-01,19:50:00,20:05:00,conditions Sandstorms,Jam ,2,Snack ,scooter ,0,No ,Urban ,10
0xa6b6,VADRES07DEL01,20,4.2,0.0,0.0,0.01,0.01,2022-03-17,10:20:00,10:25:00,conditions Sandstorms,Low ,0,Meal ,motorcycle ,0,No ,Metropolitian ,26
0x40b8,MYSRES18DEL01,37,4.5,12.337928,76.617889,12.447928,76.727889,2022-03-16,22:40:00,22:45:00,conditions Windy,Low ,1,Buffet ,motorcycle ,1,No ,Metropolitian ,25
0x3af1,RANCHIRES17DEL01,38,4.6,23.374878,85.335739,23.414878,85.375739,2022-03-26,12:45:00,13:00:00,conditions Sandstorms,High ,2,Buffet ,electric_scooter ,1,No ,Metropolitian ,29
0x77f2,JAPRES07DEL02,38,5.0,26.766536,75.837333,26.896536,75.967333,2022-03-16,21:10:00,21:15:00,conditions Sandstorms,Jam ,0,Drinks ,motorcycle ,0,No ,Urban ,42
0xd916,ALHRES14DEL02,23,5.0,25.459775,81.834841,25.539775,81.914841,2022-02-14,18:10:00,18:25:00,conditions Windy,Medium ,0,Buffet ,motorcycle ,1,No ,Urban ,31
0x7284,PUNERES010DEL01,22,4.5,18.539299,73.897902,18.579299,73.937902,2022-03-24,12:50:00,12:55:00,conditions Sunny,High ,2,Drinks ,electric_scooter ,1,No ,Urban ,10
0x78e8,CHENRES20DEL02,26,4.7,12.975996,80.221898,12.995996,80.241898,2022-04-01,08:35:00,08:45:00,conditions Stormy,Low ,1,Buffet ,motorcycle ,0,No ,Metropolitian ,10
0x371a,PUNERES03DEL03,23,4.7,18.554382,73.798206,18.644382,73.888206,2022-03-20,20:50:00,20:55:00,conditions Stormy,Jam ,1,Drinks ,motorcycle ,1,No ,Metropolitian ,24
0x87d7,RANCHIRES08DEL03,27,4.7,23.353783,85.326967,23.443783,85.416967,2022-03-04,19:55:00,20:10:00,conditions Sandstorms,Jam ,1,Snack ,motorcycle ,0,No ,Urban ,24
0x68eb,RANCHIRES17DEL01,35,4.7,23.374878,85.335739,23.484878,85.445739,2022-03-23,23:15:00,23:30:00,conditions Cloudy,Low ,2,Drinks ,electric_scooter ,1,No ,Metropolitian ,27
0x3e2e,MYSRES010DEL03,25,4.9,12.321214,76.621094,12.411214,76.711094,2022-03-31,17:25:00,17:40:00,conditions Sunny,Medium ,2,Snack ,motorcycle ,0,No ,Urban ,11
0xb956,MYSRES09DEL01,22,4.6,12.323194,76.630583,12.393194,76.700583,2022-03-25,19:00:00,19:15:00,conditions Sandstorms,Medium ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,20
0x31e7,RANCHIRES19DEL01,27,4.9,23.333017,85.3172,23.343017,85.3272,2022-03-01,08:40:00,08:50:00,conditions Windy,Low ,2,Drinks ,scooter ,1,No ,Urban ,15
0x19af,PUNERES010DEL03,38,4.9,18.539299,73.897902,18.569299,73.927902,2022-03-21,00:00:00,00:05:00,conditions Windy,Low ,2,Snack ,scooter ,1,No ,Metropolitian ,22
0xa122,SURRES16DEL01,22,4.7,21.160437,72.774209,21.200437,72.814209,2022-03-03,13:30:00,13:45:00,conditions Sandstorms,High ,0,Snack ,motorcycle ,1,No ,Metropolitian ,24
0x42f0,RANCHIRES12DEL01,36,5.0,0.0,0.0,0.07,0.07,2022-04-06,18:55:00,19:10:00,conditions Sandstorms,Medium ,0,Meal ,motorcycle ,1,No ,Urban ,47
0xc422,LUDHRES05DEL02,32,4.8,30.905562,75.832841,30.985562,75.912841,2022-02-18,19:00:00,19:10:00,conditions Sunny,Medium ,0,Snack ,motorcycle ,1,No ,Metropolitian ,29
0xc96c,KOCRES010DEL03,29,4.7,10.035573,76.336958,10.065573,76.366958,2022-02-13,18:45:00,18:55:00,conditions Windy,Medium ,0,Meal ,motorcycle ,0,No ,Metropolitian ,28
0xde2b,KOLRES08DEL02,20,4.5,22.53796,88.349843,22.55796,88.369843,2022-02-15,08:20:00,08:35:00,conditions Stormy,Low ,1,Snack ,motorcycle ,0,No ,Metropolitian ,14
0x22e3,HYDRES18DEL03,37,4.8,17.450851,78.379347,17.540851,78.469347,2022-03-06,21:50:00,21:55:00,conditions Sandstorms,Jam ,1,Meal ,motorcycle ,1,No ,Metropolitian ,26
0x211c,PUNERES03DEL03,24,4.5,18.554382,73.798206,18.614382,73.858206,2022-03-13,18:40:00,18:55:00,conditions Stormy,Medium ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,21
0xa649,BANGRES03DEL03,33,4.0,12.979166,77.640709,13.009166,77.670709,2022-04-01,17:20:00,17:35:00,conditions Cloudy,Medium ,0,Buffet ,motorcycle ,1,No ,NaN ,34
0x92b1,MUMRES02DEL03,26,4.6,19.221315,72.862381,19.251315,72.892381,2022-03-07,17:35:00,17:40:00,conditions Stormy,Medium ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,19
0x4ea6,SURRES010DEL01,30,4.8,21.17106,72.789292,21.24106,72.859292,2022-03-08,23:10:00,23:15:00,conditions Sandstorms,Low ,0,Buffet ,motorcycle ,0,No ,Metropolitian ,28
0x8178,COIMBRES06DEL03,25,4.3,11.021278,76.995017,11.081278,77.055017,2022-03-30,23:50:00,00:00:00,conditions Sandstorms,Low ,0,Snack ,motorcycle ,0,No ,Urban ,26
0x2ced,RANCHIRES05DEL01,20,4.9,23.355164,85.324097,23.395164,85.364097,2022-03-28,12:10:00,12:20:00,conditions Stormy,High ,0,Snack ,motorcycle ,1,No ,Urban ,20
0x5433,HYDRES01DEL01,33,4.7,17.410371,78.437225,17.420371,78.447225,2022-03-03,11:45:00,11:50:00,conditions Fog,High ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,27
0x3520,COIMBRES19DEL03,30,4.7,11.022298,76.998349,11.082298,77.058349,2022-04-05,18:55:00,19:05:00,conditions Windy,Medium ,2,Drinks ,electric_scooter ,1,No ,Metropolitian ,31
0x4e7c,JAPRES010DEL03,26,4.6,26.921411,75.793604,26.951411,75.823604,2022-04-01,20:40:00,20:45:00,conditions Cloudy,Jam ,2,Meal ,electric_scooter ,0,No ,Metropolitian ,29
0xabad,BANGRES06DEL01,34,3.5,12.979096,77.640625,13.089096,77.750625,2022-03-12,17:15:00,17:20:00,conditions Sandstorms,Medium ,1,Meal ,scooter ,1,No ,Metropolitian ,38
0x5a1f,SURRES05DEL01,28,4.6,21.175104,72.804342,21.185104,72.814342,2022-03-28,08:20:00,08:30:00,conditions Stormy,Low ,2,Snack ,scooter ,0,No ,Metropolitian ,16
0x7c37,JAPRES12DEL03,35,4.7,26.902908,75.792934,26.932908,75.822934,2022-03-19,19:35:00,19:40:00,conditions Windy,Jam ,2,Drinks ,scooter ,0,No ,Metropolitian ,28
0x91bd,INDORES13DEL03,29,4.7,22.745049,75.892471,22.805049,75.952471,2022-03-15,22:10:00,22:15:00,conditions Sandstorms,Low ,2,Meal ,motorcycle ,1,No ,Urban ,15
0x36c5,MUMRES09DEL01,29,4.8,18.994049,72.825203,19.034049,72.865203,2022-03-07,15:40:00,15:50:00,conditions Windy,Medium ,2,Buffet ,motorcycle ,0,No ,Metropolitian ,23
0xc611,KNPRES19DEL02,28,4.9,26.49095,80.318656,26.62095,80.448656,2022-02-12,18:45:00,18:55:00,conditions Sunny,Medium ,0,Meal ,motorcycle ,1,No ,Metropolitian ,20
0x9032,RANCHIRES01DEL03,33,4.3,23.416792,85.316842,23.506792,85.406842,2022-03-27,23:15:00,23:20:00,conditions Cloudy,Low ,2,Drinks ,electric_scooter ,1,No ,Metropolitian ,35
0x9bd8,MUMRES20DEL01,33,4.6,19.103249,72.846749,19.143249,72.886749,2022-04-05,13:50:00,14:00:00,conditions Stormy,High ,2,Drinks ,motorcycle ,1,No ,Urban ,26
0x6ca8,PUNERES06DEL01,27,4.2,18.546258,73.904337,18.616258,73.974337,2022-03-25,17:25:00,17:30:00,conditions Fog,Medium ,2,Meal ,scooter ,1,No ,Metropolitian ,34
0xc6b9,AURGRES11DEL01,35,4.0,0.0,0.0,0.07,0.07,2022-02-16,19:55:00,20:10:00,conditions Cloudy,Jam ,1,Snack ,motorcycle ,2,Yes ,Metropolitian ,48
0x59ba,JAPRES010DEL02,24,4.6,26.921411,75.793604,27.001411,75.873604,2022-03-23,23:20:00,23:25:00,conditions Fog,Low ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,20
0xfa8,MUMRES20DEL03,37,4.0,19.103249,72.846749,19.163249,72.906749,2022-03-26,23:15:00,23:30:00,conditions Stormy,Low ,0,Meal ,motorcycle ,1,No ,Metropolitian ,25
